対象断面,策定週,策定／更新後,連系線,年月日,時間,方向,空容量最小,空容量最大,計画潮流,マージン合計最大,マージン合計最小,運用容量,運用容量決定要因,運用容量拡大分空容量,運用容量拡大分運用容量,送電NG情報件数,送電NG情報延べ容量,最新更新年月日時刻
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,11:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,11:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,11:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,11:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,11:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,11:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,11:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,12:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,12:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,12:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,12:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,12:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,12:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,12:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,12:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,13:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,13:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,13:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,13:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,13:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,13:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,13:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,13:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,14:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,14:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,14:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,14:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,14:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,14:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,14:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,14:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,15:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,15:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,15:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,15:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,15:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,15:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,15:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,15:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,16:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,16:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,16:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,16:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,16:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,16:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,16:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,16:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,17:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,17:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,17:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,17:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,17:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,17:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,17:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,17:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,18:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,18:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,18:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,18:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,18:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,18:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,18:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,18:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,19:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,19:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,19:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,19:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,19:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,19:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,19:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,19:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,20:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,20:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,20:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,20:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,20:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,20:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,20:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,20:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,21:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,21:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,21:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,21:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,21:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,21:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,21:30,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,21:30,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,22:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,22:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,22:00,順方向,695.0,695.0,0,205.0,205.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,22:00,逆方向,-375.0,-375.0,0,-525.0,-525.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,22:30,順方向,665.0,665.0,0,235.0,235.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,22:30,逆方向,-365.0,-365.0,0,-535.0,-535.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,22:30,順方向,665.0,665.0,0,235.0,235.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,22:30,逆方向,-365.0,-365.0,0,-535.0,-535.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,23:00,順方向,665.0,665.0,0,235.0,235.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,23:00,逆方向,-365.0,-365.0,0,-535.0,-535.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,23:00,順方向,665.0,665.0,0,235.0,235.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,23:00,逆方向,-365.0,-365.0,0,-535.0,-535.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,23:30,順方向,665.0,665.0,0,235.0,235.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,23:30,逆方向,-365.0,-365.0,0,-535.0,-535.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,23:30,順方向,665.0,665.0,0,235.0,235.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,23:30,逆方向,-365.0,-365.0,0,-535.0,-535.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,24:00,順方向,665.0,665.0,0,235.0,235.0,900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,北海道・本州間電力連系設備,2020/12/18,24:00,逆方向,-365.0,-365.0,0,-535.0,-535.0,-900,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,24:00,順方向,665.0,665.0,0,235.0,235.0,900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020122,策定,北海道・本州間電力連系設備,2020/12/18,24:00,逆方向,-365.0,-365.0,0,-535.0,-535.0,-900,熱容量,0,0,0,0,2020/12/10 10:00:10
週間,2020114,策定,相馬双葉幹線,2020/12/05,00:30,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,00:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,00:30,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,00:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,01:00,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,01:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,01:00,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,01:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,01:30,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,01:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,01:30,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,01:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,02:00,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,02:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,02:00,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,02:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,02:30,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,02:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,02:30,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,02:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,03:00,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,03:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,03:00,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,03:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,03:30,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,03:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,03:30,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,03:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,04:00,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,04:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,04:00,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,04:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,04:30,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,04:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,04:30,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,04:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,05:00,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,05:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,05:00,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,05:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,05:30,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,05:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,05:30,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,05:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,06:00,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,06:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,06:00,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,06:00,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/12/03 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,06:30,順方向,4745.0,5125.0,0,405.0,25.0,5150,安定度,0,0,0,0,2020/11/26 10:00:12
週間,2020114,策定,相馬双葉幹線,2020/12/05,06:30,逆方向,-2335.0,-2335.0,0,-25.0,-25.0,-2360,熱容量,0,0,0,0,2020/11/26 10:00:12
週間,2020121,策定,相馬双葉幹線,2020/12/05,06:30,順方向,4645.0,5025.0,0,405.0,25.0,5050,安定度,0,0,0,0,2020/12/03 10:00:12
