発電所コード,エリア,発電所名,ユニット名,発電方式・燃種,対象日,00:30[kWh],01:00[kWh],01:30[kWh],02:00[kWh],02:30[kWh],03:00[kWh],03:30[kWh],04:00[kWh],04:30[kWh],05:00[kWh],05:30[kWh],06:00[kWh],06:30[kWh],07:00[kWh],07:30[kWh],08:00[kWh],08:30[kWh],09:00[kWh],09:30[kWh],10:00[kWh],10:30[kWh],11:00[kWh],11:30[kWh],12:00[kWh],12:30[kWh],13:00[kWh],13:30[kWh],14:00[kWh],14:30[kWh],15:00[kWh],15:30[kWh],16:00[kWh],16:30[kWh],17:00[kWh],17:30[kWh],18:00[kWh],18:30[kWh],19:00[kWh],19:30[kWh],20:00[kWh],20:30[kWh],21:00[kWh],21:30[kWh],22:00[kWh],22:30[kWh],23:00[kWh],23:30[kWh],24:00[kWh],日量[kWh],更新日時
327A9,東京,神栖火力発電所,単独,火力（石炭）,2025-07-23,50000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,50000.0,50000.0,50000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,51000.0,50000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,51000.0,51000.0,2430000.0,2025/07/24 15:30:13
5089,東京,鈴川エネルギーセンター発電所,単独,火力（石炭）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
31804,東京,電源開発磯子火力発電所新１号機,1号機,火力（石炭）,2025-07-23,288000.0,288000.0,288000.0,289000.0,288000.0,288000.0,288000.0,289000.0,289000.0,288000.0,288000.0,289000.0,289000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,289000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,289000.0,288000.0,289000.0,289000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,288000.0,13833000.0,2025/07/24 15:30:13
31805,東京,電源開発磯子火力発電所新２号機,2号機,火力（石炭）,2025-07-23,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,288000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,288000.0,287000.0,288000.0,287000.0,287000.0,287000.0,287000.0,287000.0,288000.0,287000.0,288000.0,288000.0,287000.0,287000.0,288000.0,287000.0,288000.0,288000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,287000.0,13785000.0,2025/07/24 15:30:13
5AEF3327U3,東京,鹿島火力発電所,2号機,火力（石炭）,2025-07-23,274000.0,273000.0,274000.0,273000.0,273000.0,275000.0,273000.0,275000.0,275000.0,273000.0,275000.0,273000.0,273000.0,275000.0,274000.0,274000.0,274000.0,274000.0,274000.0,275000.0,273000.0,274000.0,273000.0,274000.0,274000.0,274000.0,273000.0,274000.0,274000.0,274000.0,274000.0,274000.0,274000.0,274000.0,273000.0,274000.0,273000.0,274000.0,274000.0,274000.0,273000.0,274000.0,274000.0,274000.0,274000.0,274000.0,274000.0,274000.0,13145000.0,2025/07/24 15:30:13
30563,東京,中袖クリーンパワー発電所,コンバインド,火力（ガス）,2025-07-23,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,8000.0,22000.0,23000.0,23000.0,23000.0,23000.0,23000.0,22000.0,23000.0,23000.0,23000.0,23000.0,23000.0,22000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,22000.0,22000.0,23000.0,23000.0,22000.0,23000.0,22000.0,660000.0,2025/07/24 15:30:13
GAZT3,東京,五井火力発電所1号機,五井1号,火力（ガス）,2025-07-23,356000.0,352000.0,359000.0,347000.0,351000.0,348000.0,358000.0,342000.0,322000.0,312000.0,327000.0,301000.0,286000.0,308000.0,301000.0,295000.0,294000.0,312000.0,325000.0,345000.0,342000.0,335000.0,311000.0,303000.0,315000.0,331000.0,344000.0,352000.0,356000.0,356000.0,357000.0,356000.0,357000.0,357000.0,357000.0,358000.0,359000.0,359000.0,360000.0,364000.0,364000.0,347000.0,351000.0,349000.0,347000.0,334000.0,316000.0,322000.0,16200000.0,2025/07/24 15:30:13
GAZT3,東京,五井火力発電所2号機,五井2号,火力（ガス）,2025-07-23,357000.0,351000.0,359000.0,347000.0,351000.0,348000.0,359000.0,342000.0,321000.0,312000.0,328000.0,302000.0,285000.0,308000.0,302000.0,294000.0,294000.0,312000.0,325000.0,344000.0,345000.0,335000.0,313000.0,296000.0,314000.0,331000.0,344000.0,353000.0,357000.0,358000.0,360000.0,359000.0,359000.0,358000.0,358000.0,354000.0,355000.0,358000.0,361000.0,365000.0,364000.0,347000.0,352000.0,349000.0,347000.0,334000.0,317000.0,322000.0,16206000.0,2025/07/24 15:30:13
GC5F3,東京,五井火力発電所3号機,五井3号,火力（ガス）,2025-07-23,355000.0,351000.0,358000.0,345000.0,351000.0,347000.0,358000.0,341000.0,320000.0,311000.0,326000.0,301000.0,284000.0,307000.0,300000.0,294000.0,293000.0,311000.0,323000.0,344000.0,343000.0,335000.0,312000.0,295000.0,313000.0,330000.0,342000.0,354000.0,355000.0,357000.0,359000.0,357000.0,359000.0,358000.0,358000.0,358000.0,360000.0,360000.0,360000.0,363000.0,364000.0,345000.0,351000.0,347000.0,346000.0,333000.0,316000.0,320000.0,16170000.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所１号系列１軸,千葉１ー１軸,火力（ガス）,2025-07-23,130000.0,143000.0,139000.0,106000.0,100000.0,107000.0,108000.0,103000.0,102000.0,104000.0,109000.0,96000.0,94000.0,105000.0,108000.0,103000.0,104000.0,141000.0,125000.0,130000.0,131000.0,126000.0,124000.0,125000.0,106000.0,103000.0,127000.0,144000.0,160000.0,161000.0,161000.0,162000.0,161000.0,162000.0,161000.0,161000.0,161000.0,162000.0,162000.0,146000.0,140000.0,128000.0,127000.0,128000.0,124000.0,112000.0,113000.0,113000.0,6148000.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所１号系列２軸,千葉１ー２軸,火力（ガス）,2025-07-23,131000.0,143000.0,139000.0,106000.0,100000.0,108000.0,108000.0,103000.0,102000.0,104000.0,109000.0,97000.0,94000.0,106000.0,108000.0,103000.0,105000.0,141000.0,126000.0,131000.0,132000.0,126000.0,125000.0,126000.0,107000.0,103000.0,127000.0,145000.0,160000.0,161000.0,161000.0,162000.0,161000.0,162000.0,161000.0,161000.0,161000.0,162000.0,162000.0,147000.0,141000.0,128000.0,128000.0,129000.0,124000.0,112000.0,113000.0,114000.0,6165000.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所１号系列３軸,千葉１ー３軸,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所１号系列４軸,千葉１ー４軸,火力（ガス）,2025-07-23,130000.0,104000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61000.0,126000.0,130000.0,132000.0,126000.0,125000.0,125000.0,105000.0,104000.0,128000.0,144000.0,159000.0,160000.0,160000.0,161000.0,160000.0,161000.0,160000.0,161000.0,160000.0,161000.0,161000.0,146000.0,141000.0,127000.0,128000.0,128000.0,123000.0,112000.0,112000.0,114000.0,4436000.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所２号系列１軸,千葉２ー１軸,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,42000.0,113000.0,147000.0,146000.0,146000.0,139000.0,127000.0,137000.0,143000.0,142000.0,144000.0,144000.0,145000.0,145000.0,145000.0,145000.0,145000.0,146000.0,146000.0,140000.0,137000.0,141000.0,131000.0,128000.0,130000.0,126000.0,125000.0,124000.0,113000.0,3908000.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所２号系列２軸,千葉２ー２軸,火力（ガス）,2025-07-23,103000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,39000.0,106000.0,147000.0,140000.0,127000.0,138000.0,143000.0,143000.0,145000.0,146000.0,146000.0,146000.0,147000.0,147000.0,147000.0,148000.0,148000.0,140000.0,138000.0,141000.0,131000.0,128000.0,130000.0,126000.0,125000.0,125000.0,138000.0,3751000.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所２号系列３軸,千葉２ー３軸,火力（ガス）,2025-07-23,123000.0,108000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,38000.0,79000.0,127000.0,137000.0,143000.0,143000.0,146000.0,146000.0,146000.0,147000.0,146000.0,148000.0,148000.0,149000.0,148000.0,140000.0,137000.0,140000.0,131000.0,128000.0,129000.0,126000.0,124000.0,124000.0,137000.0,3564000.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所２号系列４軸,千葉２ー４軸,火力（ガス）,2025-07-23,123000.0,136000.0,137000.0,133000.0,133000.0,134000.0,132000.0,132000.0,131000.0,136000.0,133000.0,121000.0,117000.0,128000.0,129000.0,129000.0,129000.0,131000.0,135000.0,140000.0,139000.0,141000.0,140000.0,144000.0,137000.0,127000.0,136000.0,142000.0,141000.0,142000.0,142000.0,143000.0,143000.0,144000.0,144000.0,144000.0,144000.0,145000.0,139000.0,137000.0,140000.0,131000.0,128000.0,129000.0,126000.0,124000.0,125000.0,137000.0,6473000.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所３号系列１軸,千葉３ー１軸,火力（ガス）,2025-07-23,182000.0,176000.0,175000.0,177000.0,196000.0,204000.0,206000.0,197000.0,195000.0,172000.0,189000.0,207000.0,211000.0,207000.0,184000.0,156000.0,153000.0,175000.0,196000.0,203000.0,214000.0,207000.0,212000.0,206000.0,211000.0,215000.0,214000.0,213000.0,216000.0,215000.0,215000.0,215000.0,214000.0,214000.0,215000.0,213000.0,215000.0,214000.0,218000.0,218000.0,219000.0,219000.0,215000.0,214000.0,199000.0,180000.0,174000.0,167000.0,9622000.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所３号系列２軸,千葉３ー２軸,火力（ガス）,2025-07-23,182000.0,175000.0,177000.0,176000.0,196000.0,211000.0,208000.0,197000.0,195000.0,172000.0,189000.0,209000.0,188000.0,191000.0,185000.0,157000.0,153000.0,178000.0,195000.0,201000.0,213000.0,207000.0,213000.0,207000.0,211000.0,210000.0,211000.0,211000.0,211000.0,210000.0,212000.0,211000.0,211000.0,211000.0,212000.0,211000.0,212000.0,213000.0,215000.0,216000.0,219000.0,218000.0,215000.0,215000.0,198000.0,182000.0,176000.0,167000.0,9553000.0,2025/07/24 15:30:13
GB593,東京,千葉火力発電所３号系列３軸,千葉３ー３軸,火力（ガス）,2025-07-23,181000.0,172000.0,175000.0,175000.0,191000.0,198000.0,199000.0,198000.0,198000.0,171000.0,184000.0,201000.0,186000.0,189000.0,181000.0,156000.0,150000.0,175000.0,193000.0,199000.0,203000.0,203000.0,206000.0,203000.0,206000.0,204000.0,206000.0,204000.0,206000.0,205000.0,206000.0,205000.0,207000.0,205000.0,209000.0,212000.0,212000.0,212000.0,215000.0,214000.0,216000.0,215000.0,213000.0,212000.0,198000.0,180000.0,174000.0,166000.0,9389000.0,2025/07/24 15:30:13
GB673,東京,南横浜火力発電所１号機,南横浜１号,火力（ガス）,2025-07-23,32000.0,32000.0,32000.0,32000.0,32000.0,33000.0,32000.0,32000.0,32000.0,32000.0,32000.0,33000.0,31000.0,32000.0,32000.0,33000.0,31000.0,33000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,33000.0,31000.0,33000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,32000.0,33000.0,32000.0,32000.0,32000.0,1540000.0,2025/07/24 15:30:13
GB673,東京,南横浜火力発電所２号機,南横浜２号,火力（ガス）,2025-07-23,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,38000.0,37000.0,37000.0,36000.0,37000.0,38000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,37000.0,1777000.0,2025/07/24 15:30:13
GB673,東京,南横浜火力発電所３号機,南横浜３号,火力（ガス）,2025-07-23,50000.0,49000.0,50000.0,49000.0,50000.0,49000.0,51000.0,49000.0,50000.0,49000.0,50000.0,49000.0,51000.0,49000.0,50000.0,50000.0,51000.0,49000.0,50000.0,50000.0,50000.0,49000.0,52000.0,49000.0,50000.0,50000.0,50000.0,49000.0,51000.0,49000.0,51000.0,49000.0,51000.0,49000.0,50000.0,49000.0,51000.0,50000.0,50000.0,49000.0,51000.0,49000.0,50000.0,49000.0,52000.0,49000.0,50000.0,49000.0,2392000.0,2025/07/24 15:30:13
GB613,東京,品川火力発電所１号系列１軸,品川１ー１軸,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68000.0,135000.0,134000.0,127000.0,129000.0,116000.0,118000.0,142000.0,155000.0,146000.0,155000.0,161000.0,159000.0,161000.0,160000.0,162000.0,161000.0,162000.0,162000.0,150000.0,138000.0,145000.0,132000.0,124000.0,127000.0,127000.0,123000.0,94000.0,0.0,3873000.0,2025/07/24 15:30:13
GB613,東京,品川火力発電所１号系列２軸,品川１ー２軸,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67000.0,139000.0,138000.0,136000.0,138000.0,135000.0,134000.0,128000.0,129000.0,115000.0,118000.0,141000.0,157000.0,146000.0,157000.0,163000.0,163000.0,164000.0,164000.0,164000.0,165000.0,164000.0,165000.0,152000.0,138000.0,146000.0,132000.0,129000.0,132000.0,130000.0,128000.0,126000.0,129000.0,4632000.0,2025/07/24 15:30:13
GB613,東京,品川火力発電所１号系列３軸,品川１ー３軸,火力（ガス）,2025-07-23,134000.0,130000.0,124000.0,108000.0,109000.0,111000.0,112000.0,112000.0,112000.0,112000.0,120000.0,118000.0,118000.0,126000.0,119000.0,112000.0,112000.0,131000.0,134000.0,137000.0,134000.0,133000.0,126000.0,129000.0,114000.0,118000.0,141000.0,155000.0,146000.0,154000.0,160000.0,159000.0,161000.0,160000.0,161000.0,161000.0,162000.0,161000.0,149000.0,138000.0,146000.0,130000.0,126000.0,126000.0,126000.0,123000.0,122000.0,20000.0,6232000.0,2025/07/24 15:30:13
GB653,東京,姉崎火力発電所５号機,姉崎５号,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
GB653,東京,姉崎火力発電所６号機,姉崎６号,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
GB4Q3,東京,姉崎火力発電所新１号機,姉崎新1号,火力（ガス）,2025-07-23,222000.0,248000.0,268000.0,265000.0,272000.0,275000.0,279000.0,268000.0,249000.0,237000.0,259000.0,229000.0,212000.0,235000.0,227000.0,220000.0,220000.0,241000.0,258000.0,278000.0,283000.0,282000.0,282000.0,279000.0,276000.0,270000.0,272000.0,279000.0,280000.0,279000.0,281000.0,281000.0,282000.0,282000.0,283000.0,282000.0,284000.0,284000.0,286000.0,285000.0,286000.0,273000.0,277000.0,277000.0,275000.0,262000.0,244000.0,248000.0,12716000.0,2025/07/24 15:30:13
GB4Q3,東京,姉崎火力発電所新２号機,姉崎新2号,火力（ガス）,2025-07-23,222000.0,248000.0,268000.0,264000.0,273000.0,274000.0,278000.0,269000.0,248000.0,236000.0,259000.0,229000.0,212000.0,235000.0,226000.0,220000.0,220000.0,240000.0,255000.0,278000.0,282000.0,280000.0,281000.0,279000.0,275000.0,270000.0,272000.0,277000.0,278000.0,276000.0,279000.0,279000.0,281000.0,280000.0,282000.0,282000.0,284000.0,283000.0,285000.0,285000.0,285000.0,273000.0,277000.0,277000.0,275000.0,262000.0,244000.0,247000.0,12684000.0,2025/07/24 15:30:13
GB4Q3,東京,姉崎火力発電所新３号機,姉崎新3号,火力（ガス）,2025-07-23,222000.0,248000.0,268000.0,265000.0,273000.0,275000.0,278000.0,269000.0,249000.0,237000.0,259000.0,228000.0,212000.0,235000.0,227000.0,220000.0,219000.0,242000.0,254000.0,278000.0,285000.0,283000.0,284000.0,283000.0,277000.0,270000.0,274000.0,279000.0,282000.0,281000.0,283000.0,283000.0,285000.0,283000.0,285000.0,285000.0,286000.0,286000.0,288000.0,288000.0,287000.0,273000.0,277000.0,278000.0,276000.0,261000.0,244000.0,248000.0,12752000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所１号系列１軸,富津１ー１軸,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,56000.0,79000.0,79000.0,72000.0,69000.0,68000.0,69000.0,78000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,76000.0,68000.0,68000.0,68000.0,68000.0,71000.0,71000.0,68000.0,68000.0,67000.0,57000.0,1884000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所１号系列２軸,富津１ー２軸,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,57000.0,68000.0,68000.0,69000.0,77000.0,79000.0,80000.0,79000.0,80000.0,79000.0,80000.0,80000.0,75000.0,68000.0,68000.0,68000.0,68000.0,57000.0,0.0,0.0,0.0,0.0,0.0,1310000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所１号系列３軸,富津１ー３軸,火力（ガス）,2025-07-23,69000.0,69000.0,69000.0,69000.0,69000.0,69000.0,68000.0,68000.0,68000.0,69000.0,69000.0,69000.0,69000.0,69000.0,69000.0,69000.0,69000.0,69000.0,76000.0,78000.0,78000.0,78000.0,78000.0,78000.0,78000.0,72000.0,67000.0,69000.0,68000.0,78000.0,80000.0,79000.0,80000.0,79000.0,80000.0,79000.0,79000.0,76000.0,68000.0,68000.0,68000.0,68000.0,70000.0,71000.0,68000.0,68000.0,68000.0,70000.0,3456000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所１号系列４軸,富津１ー４軸,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,68000.0,72000.0,72000.0,72000.0,75000.0,80000.0,81000.0,79000.0,78000.0,78000.0,81000.0,81000.0,79000.0,71000.0,74000.0,80000.0,81000.0,80000.0,77000.0,68000.0,68000.0,68000.0,68000.0,70000.0,71000.0,68000.0,68000.0,68000.0,71000.0,2168000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所１号系列５軸,富津１ー５軸,火力（ガス）,2025-07-23,70000.0,69000.0,70000.0,69000.0,70000.0,70000.0,69000.0,69000.0,69000.0,70000.0,71000.0,69000.0,69000.0,70000.0,70000.0,70000.0,70000.0,69000.0,77000.0,79000.0,79000.0,79000.0,78000.0,79000.0,80000.0,72000.0,69000.0,69000.0,69000.0,79000.0,80000.0,81000.0,80000.0,81000.0,80000.0,81000.0,81000.0,76000.0,69000.0,68000.0,69000.0,68000.0,71000.0,71000.0,69000.0,68000.0,69000.0,71000.0,3495000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所１号系列６軸,富津１ー６軸,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,71000.0,79000.0,80000.0,72000.0,68000.0,69000.0,69000.0,78000.0,81000.0,80000.0,81000.0,81000.0,81000.0,81000.0,81000.0,76000.0,69000.0,68000.0,69000.0,68000.0,71000.0,71000.0,69000.0,68000.0,69000.0,70000.0,1935000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所１号系列７軸,富津１ー７軸,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所２号系列１軸,富津２ー１軸,火力（ガス）,2025-07-23,67000.0,66000.0,67000.0,65000.0,67000.0,67000.0,65000.0,65000.0,65000.0,67000.0,68000.0,65000.0,66000.0,66000.0,67000.0,66000.0,67000.0,66000.0,65000.0,65000.0,66000.0,67000.0,65000.0,65000.0,67000.0,67000.0,65000.0,66000.0,67000.0,67000.0,68000.0,68000.0,68000.0,68000.0,69000.0,68000.0,69000.0,68000.0,69000.0,69000.0,65000.0,65000.0,66000.0,64000.0,65000.0,65000.0,65000.0,65000.0,3188000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所２号系列２軸,富津２ー２軸,火力（ガス）,2025-07-23,67000.0,65000.0,66000.0,65000.0,67000.0,66000.0,65000.0,65000.0,65000.0,66000.0,68000.0,65000.0,65000.0,66000.0,67000.0,66000.0,67000.0,65000.0,65000.0,65000.0,66000.0,66000.0,65000.0,65000.0,66000.0,66000.0,65000.0,66000.0,66000.0,66000.0,67000.0,66000.0,67000.0,66000.0,67000.0,66000.0,67000.0,67000.0,68000.0,67000.0,66000.0,64000.0,65000.0,64000.0,65000.0,64000.0,65000.0,65000.0,3159000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所２号系列３軸,富津２ー３軸,火力（ガス）,2025-07-23,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,63000.0,64000.0,63000.0,63000.0,63000.0,63000.0,62000.0,63000.0,62000.0,63000.0,62000.0,63000.0,62000.0,63000.0,62000.0,63000.0,63000.0,63000.0,63000.0,64000.0,63000.0,64000.0,63000.0,64000.0,63000.0,64000.0,63000.0,64000.0,64000.0,64000.0,64000.0,3045000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所２号系列４軸,富津２ー４軸,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0,65000.0,65000.0,67000.0,67000.0,65000.0,66000.0,67000.0,67000.0,69000.0,68000.0,69000.0,68000.0,69000.0,68000.0,69000.0,69000.0,70000.0,69000.0,66000.0,64000.0,65000.0,64000.0,65000.0,64000.0,65000.0,65000.0,1781000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所２号系列５軸,富津２ー５軸,火力（ガス）,2025-07-23,67000.0,65000.0,66000.0,66000.0,66000.0,66000.0,65000.0,65000.0,65000.0,66000.0,67000.0,65000.0,65000.0,66000.0,66000.0,66000.0,67000.0,65000.0,65000.0,65000.0,66000.0,66000.0,65000.0,65000.0,66000.0,66000.0,65000.0,65000.0,66000.0,65000.0,66000.0,66000.0,66000.0,66000.0,67000.0,66000.0,67000.0,66000.0,67000.0,67000.0,65000.0,65000.0,66000.0,64000.0,66000.0,64000.0,65000.0,65000.0,3153000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所２号系列６軸,富津２ー６軸,火力（ガス）,2025-07-23,65000.0,64000.0,65000.0,64000.0,65000.0,65000.0,66000.0,64000.0,65000.0,65000.0,66000.0,64000.0,65000.0,64000.0,65000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,64000.0,63000.0,64000.0,63000.0,64000.0,63000.0,64000.0,63000.0,64000.0,63000.0,64000.0,64000.0,64000.0,64000.0,65000.0,64000.0,65000.0,64000.0,65000.0,64000.0,65000.0,64000.0,65000.0,64000.0,65000.0,64000.0,3085000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所２号系列７軸,富津２ー７軸,火力（ガス）,2025-07-23,67000.0,65000.0,66000.0,65000.0,67000.0,66000.0,65000.0,65000.0,65000.0,66000.0,67000.0,66000.0,65000.0,66000.0,66000.0,66000.0,67000.0,65000.0,65000.0,65000.0,66000.0,66000.0,65000.0,65000.0,66000.0,66000.0,65000.0,65000.0,66000.0,65000.0,66000.0,66000.0,66000.0,66000.0,67000.0,66000.0,67000.0,67000.0,67000.0,67000.0,65000.0,65000.0,65000.0,65000.0,65000.0,64000.0,65000.0,65000.0,3154000.0,2025/07/24 15:30:13
GB583,東京,富津火力発電所３号系列１軸,富津３ー１軸,火力（ガス）,2025-07-23,112000.0,123000.0,89000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,127000.0,134000.0,138000.0,142000.0,145000.0,152000.0,144000.0,144000.0,136000.0,135000.0,121000.0,125000.0,138000.0,157000.0,162000.0,163000.0,165000.0,164000.0,166000.0,165000.0,166000.0,166000.0,167000.0,166000.0,157000.0,143000.0,142000.0,127000.0,128000.0,126000.0,121000.0,110000.0,111000.0,119000.0,5226000.0,2025/07/24 15:30:13
